Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
1991,1,5,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.7,4.7,87,99159,0,0,314,0,0,0,0,0,0,0,280,4.6,9,9,777.7,2350,9,999999999,16,0.084,0,88,0.12,0.1,0.0
1991,1,5,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.4,4.0,85,99157,0,0,307,0,0,0,0,0,0,0,289,4.6,8,8,777.7,2434,9,999999999,15,0.084,0,88,0.12,0.0,0.0
1991,1,5,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.7,1.9,82,99154,0,0,304,0,0,0,0,0,0,0,289,4.6,8,8,777.7,2631,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,5,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.4,1.2,80,99152,29,193,300,0,0,0,0,0,0,0,290,4.6,7,7,777.7,2728,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.2,0.9,79,99151,208,1415,297,0,0,0,0,0,0,0,285,5.5,7,7,777.7,3081,9,999999999,11,0.084,0,88,0.12,0.1,0.0
1991,1,5,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.3,0.8,78,99150,346,1415,293,55,24,51,10053,3366,9434,4733,286,6.3,7,7,777.7,3157,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.2,0.6,77,99149,433,1415,286,108,41,98,14808,4758,13596,6483,270,7.2,7,7,777.7,3105,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,5,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.6,1.5,75,99151,462,1415,289,137,51,121,17537,6396,15789,7620,285,6.4,7,7,777.7,3159,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.8,1.3,73,99153,432,1415,291,154,72,131,18725,8606,16351,8746,283,5.7,6,6,777.7,2988,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.0,1.1,71,99154,345,1415,293,156,94,127,17126,9698,14727,9402,281,4.9,6,6,777.7,2834,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.2,0.9,69,99156,207,1415,288,126,93,103,12248,11740,11193,9476,278,4.1,6,6,777.7,3182,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.4,0.7,67,99157,27,1415,280,76,132,59,5779,11307,5603,5849,273,3.4,5,5,777.7,3043,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,5,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.1,0.5,65,99159,0,180,264,23,0,15,1249,4403,1073,1140,270,2.6,5,5,777.7,2981,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,5,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.9,0.8,69,99155,0,0,242,0,0,0,0,0,0,0,248,2.2,5,6,777.7,3195,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.3,1.2,73,99152,0,0,235,0,0,0,0,0,0,0,234,1.9,0,6,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.8,-2.8,77,99148,0,0,229,0,0,0,0,0,0,0,210,1.5,0,7,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.7,-2.5,79,99142,0,0,225,0,0,0,0,0,0,0,201,1.9,0,7,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,5,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-2.6,80,99136,0,0,224,0,0,0,0,0,0,0,188,2.2,0,7,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,5,23,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.8,0.1,82,99130,0,0,221,0,0,0,0,0,0,0,220,2.6,0,8,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,5,24,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.8,-0.4,79,99130,0,0,221,0,0,0,0,0,0,0,177,2.4,0,7,777.7,77777,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.2,-0.8,77,99129,0,0,221,0,0,0,0,0,0,0,168,2.3,7,7,777.7,77777,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.6,-1.3,74,99128,0,0,225,0,0,0,0,0,0,0,180,2.1,6,6,777.7,7798,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.9,-1.3,74,99129,0,0,234,0,0,0,0,0,0,0,166,1.9,6,6,777.7,7508,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.6,-1.2,73,99130,0,0,242,0,0,0,0,0,0,0,168,1.7,6,6,777.7,6082,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.6,-1.2,73,99131,0,0,254,0,0,0,0,0,0,0,190,1.5,6,6,777.7,2359,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.6,-0.9,73,99133,0,0,268,0,0,0,0,0,0,0,175,1.4,6,6,777.7,1851,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.9,-0.6,74,99135,0,0,293,0,0,0,0,0,0,0,200,1.3,6,6,777.7,1828,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.9,-0.3,74,99137,29,198,307,0,0,0,0,0,0,0,210,1.2,6,6,777.7,1817,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.0,-0.1,75,99139,209,1415,274,0,0,0,0,0,0,0,200,1.2,7,7,777.7,2591,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,6,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.9,0.2,75,99141,348,1415,286,50,114,33,9376,14884,8138,3863,193,1.1,7,7,777.7,2722,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,6,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.6,0.5,75,99143,435,1415,290,106,170,63,15228,21977,11139,5130,210,1.0,7,7,777.7,2721,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,6,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.1,0.8,69,99154,464,1415,280,153,252,76,18545,26780,12245,5717,211,2.6,6,6,777.7,3009,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,6,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.1,-0.2,64,99166,435,1415,291,165,264,80,20243,32266,11129,6179,236,4.1,5,5,777.7,2838,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,6,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.3,-1.1,59,99178,348,1415,287,180,357,74,18779,36440,8980,6297,270,5.7,4,4,777.7,2642,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.5,-1.2,58,99178,210,1415,270,153,351,62,12398,30519,6995,6132,253,5.2,10,4,777.7,2470,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.2,1.2,58,99178,30,1415,276,79,246,43,5527,19235,3742,3911,256,4.6,1,4,777.7,2743,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,6,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.9,1.0,57,99178,0,205,277,23,0,12,1288,6592,840,880,240,4.1,0,4,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,6,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.2,0.3,56,99175,0,0,251,0,0,0,0,0,0,0,221,3.6,0,3,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,6,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.7,-0.4,54,99172,0,0,245,0,0,0,0,0,0,0,210,3.1,0,3,777.7,77777,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.0,-1.1,74,99169,0,0,242,0,0,0,0,0,0,0,200,2.6,0,6,777.7,77777,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.9,-0.3,58,99164,0,0,239,0,0,0,0,0,0,0,201,2.2,2,4,777.7,1325,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,6,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.7,0.4,64,99159,0,0,238,0,0,0,0,0,0,0,203,1.9,5,5,777.7,1325,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,6,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.7,1.2,71,99155,0,0,264,0,0,0,0,0,0,0,210,1.5,6,6,777.7,1377,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,6,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.6,1.3,70,99158,0,0,297,0,0,0,0,0,0,0,233,1.5,6,6,777.7,1371,9,999999999,11,0.084,0,88,0.12,0.4,0.0
1991,1,7,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.9,1.5,68,99161,0,0,266,0,0,0,0,0,0,0,229,1.5,5,5,777.7,1337,9,999999999,11,0.084,0,88,0.12,0.2,0.0
1991,1,7,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.6,1.6,67,99164,0,0,256,0,0,0,0,0,0,0,240,1.5,5,5,777.7,1140,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,7,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.9,1.2,67,99161,0,0,273,0,0,0,0,0,0,0,218,1.9,5,5,777.7,1315,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.9,0.7,66,99158,0,0,266,0,0,0,0,0,0,0,208,2.2,5,5,777.7,1435,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.2,4.7,90,99156,0,0,252,0,0,0,0,0,0,0,230,2.6,9,9,777.7,77777,9,999999999,16,0.084,0,88,0.12,0.0,0.0
1991,1,7,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.5,0.1,68,99150,0,0,235,0,0,0,0,0,0,0,183,2.6,5,5,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.8,-0.1,70,99145,0,0,234,0,0,0,0,0,0,0,166,2.6,6,6,777.7,2463,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.1,-0.3,73,99139,30,204,234,0,0,0,0,0,0,0,190,2.6,6,6,777.7,77777,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,7,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.3,-0.1,78,99133,211,1415,250,0,0,0,0,0,0,0,139,2.4,7,7,777.7,2769,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.4,0.0,83,99127,350,1415,248,92,259,49,15191,34035,8328,4754,135,2.3,8,8,777.7,2352,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.0,0.2,89,99121,437,1415,256,176,401,76,23096,46505,10763,5447,110,2.1,9,9,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.3,1.4,87,99126,467,1415,251,242,504,87,26606,52097,11703,5566,132,2.1,9,9,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.9,0.6,85,99130,438,1415,254,261,518,91,26629,47686,12120,6971,141,2.1,8,8,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.4,1.0,84,99134,352,1415,260,223,409,96,20896,31538,12709,8833,60,2.1,8,8,777.7,888,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.1,1.1,81,99139,214,1415,280,138,198,85,11782,12636,10003,7935,123,1.7,8,8,777.7,889,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.8,1.3,78,99145,34,1415,307,58,46,49,4759,2808,4505,4120,106,1.4,7,7,777.7,990,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.5,1.4,75,99150,0,231,307,15,0,14,1050,442,1050,959,160,1.0,7,7,777.7,2032,9,999999999,11,0.084,0,88,0.12,0.1,0.0
1991,1,7,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.5,1.6,76,99150,0,0,290,0,0,0,0,0,0,0,142,1.4,7,7,777.7,1679,9,999999999,11,0.084,0,88,0.12,0.1,0.0
1991,1,7,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.2,-0.3,78,99150,0,0,282,0,0,0,0,0,0,0,187,1.7,7,7,777.7,1325,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,7,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.6,-0.4,80,99149,0,0,276,0,0,0,0,0,0,0,220,2.1,7,7,777.7,1150,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,7,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.1,0.0,80,99155,0,0,293,0,0,0,0,0,0,0,218,1.7,7,7,777.7,1129,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,7,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.7,0.8,81,99161,0,0,276,0,0,0,0,0,0,0,229,1.4,8,8,777.7,1135,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.1,1.1,81,99167,0,0,274,0,0,0,0,0,0,0,110,1.0,8,8,777.7,2834,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,7,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.7,0.8,81,99172,0,0,261,0,0,0,0,0,0,0,244,2.2,8,8,777.7,2081,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,8,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.8,1.7,80,99176,0,0,267,0,0,0,0,0,0,0,258,3.4,7,7,777.7,2779,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,8,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.9,2.6,79,99181,0,0,268,0,0,0,0,0,0,0,260,4.6,7,7,777.7,5994,9,999999999,13,0.084,0,88,0.12,0.0,0.0
1991,1,8,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.3,2.4,76,99178,0,0,270,0,0,0,0,0,0,0,272,3.9,7,7,777.7,6146,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,8,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.9,1.6,74,99176,0,0,265,0,0,0,0,0,0,0,273,3.3,6,6,777.7,6268,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,8,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.2,0.4,71,99173,0,0,260,0,0,0,0,0,0,0,250,2.6,6,6,777.7,4538,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,8,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.0,0.2,71,99173,0,0,260,0,0,0,0,0,0,0,264,2.6,6,6,777.7,4126,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,8,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.3,-0.3,72,99173,0,0,268,0,0,0,0,0,0,0,260,2.6,6,6,777.7,4038,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,8,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.8,-0.6,73,99173,32,212,269,0,0,0,0,0,0,0,230,2.6,6,6,777.7,4115,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,8,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.0,-1.3,73,99174,212,1415,295,0,0,0,0,0,0,0,249,2.4,6,6,777.7,1795,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,8,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.8,-0.6,73,99174,352,1415,292,51,62,44,8460,5169,8226,4045,243,2.3,6,6,777.7,1727,9,999999999,9,0.084,0,88,0.12,0.0,0.0
1991,1,8,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.5,0.3,74,99175,440,1415,295,82,39,72,11194,3978,10480,4763,220,2.1,6,6,777.7,1729,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,8,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.4,2.1,74,99176,470,1415,297,100,38,89,12145,4212,11181,5098,228,2.3,6,6,777.7,2845,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,8,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.2,2.1,75,99177,441,1415,300,98,43,83,11709,6036,10703,5315,203,2.4,7,7,777.7,2572,9,999999999,12,0.084,0,88,0.12,0.1,0.0
1991,1,8,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.7,1.6,75,99178,355,1415,306,89,75,66,10232,8918,9477,5665,220,2.6,7,7,777.7,2332,9,999999999,11,0.084,0,88,0.12,0.1,0.0
1991,1,8,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.7,1.6,75,99179,218,1415,300,76,98,51,7151,9791,6839,4975,196,3.3,7,7,777.7,2178,9,999999999,11,0.084,0,88,0.12,0.1,0.0
1991,1,8,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.0,1.8,74,99180,38,1415,306,41,89,27,3182,6707,2992,2591,199,3.9,6,6,777.7,2304,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,8,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.2,1.9,74,99181,0,257,308,11,0,7,599,2034,488,497,210,4.6,6,6,777.7,2384,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,8,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.4,2.1,74,99178,0,0,293,0,0,0,0,0,0,0,196,5.1,6,6,777.7,77777,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,8,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.3,1.3,75,99175,0,0,255,0,0,0,0,0,0,0,197,5.7,0,7,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,8,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.6,0.5,75,99172,0,0,250,0,0,0,0,0,0,0,210,6.2,0,7,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,8,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.5,1.0,78,99167,0,0,246,0,0,0,0,0,0,0,191,5.2,0,7,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,8,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.1,1.2,81,99163,0,0,246,0,0,0,0,0,0,0,194,4.1,0,8,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,8,23,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.1,0.8,85,99158,0,0,251,0,0,0,0,0,0,0,210,3.1,1,8,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,8,24,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.3,0.2,86,99152,0,0,253,0,0,0,0,0,0,0,193,2.8,1,8,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,9,1,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.9,0.0,87,99147,0,0,248,0,0,0,0,0,0,0,192,2.4,0,9,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,9,2,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.3,-0.4,88,99141,0,0,245,0,0,0,0,0,0,0,230,2.1,0,9,777.7,77777,9,999999999,13,0.084,0,88,0.12,0.0,0.0
1991,1,9,3,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.1,-0.5,89,99139,0,0,244,0,0,0,0,0,0,0,169,1.9,7,9,777.7,77777,9,999999999,13,0.084,0,88,0.12,0.0,0.0
1991,1,9,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.5,0.1,90,99138,0,0,242,0,0,0,0,0,0,0,162,1.7,9,9,777.7,77777,9,999999999,12,0.084,0,88,0.12,0.0,0.0
1991,1,9,5,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.7,0.4,91,99136,0,0,241,0,0,0,0,0,0,0,60,1.5,7,9,777.7,77777,9,999999999,10,0.084,0,88,0.12,0.0,0.0
1991,1,9,6,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.6,0.7,94,99134,0,0,239,0,0,0,0,0,0,0,139,1.9,2,10,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
1991,1,9,7,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.0,0.6,97,99131,0,0,239,0,0,0,0,0,0,0,135,2.2,10,10,777.7,77777,9,999999999,13,0.084,0,88,0.12,0.0,0.0
1991,1,9,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.3,1.3,100,99128,33,220,239,0,0,0,0,0,0,0,110,2.6,10,10,777.7,77777,9,999999999,11,0.084,0,88,0.12,0.0,0.0
